accession,bp,cc,mf,pdb_status,status
Q6END8,0,1,0,False,False
P0C492,0,1,0,False,False
P0C493,0,1,0,False,False
P0C494,0,1,0,False,False
Q9P783,0,1,0,False,False
Q8R2Q4,0,1,0,False,False
O94429,0,1,0,False,False
Q9D6S7,0,1,0,True,True
P40389,0,1,0,False,False
O14211,0,1,0,False,False
Q10204,0,1,0,False,False
Q9Y3B9,0,1,0,False,False
Q9UTD7,0,1,0,False,False
O14012,0,1,0,False,False
Q91YK2,0,1,0,False,False
P56182,0,1,1,False,False
Q9Y7M6,0,1,0,False,False
Q9P6P2,0,1,0,False,False
Q9P6N8,0,1,0,False,False
O13903,0,1,0,False,False
Q9SP08,0,1,0,False,False
O42872,0,1,0,False,False
O60124,0,1,0,False,False
Q10205,0,1,0,False,False
O74918,0,1,0,False,False
O42894,0,1,0,False,False
Q09704,0,1,0,False,False
Q9Y3A4,0,1,1,False,False
O94683,0,1,0,False,False
Q10257,0,1,0,False,False
Q9SH88,0,1,0,False,False
Q9SW09,0,1,0,False,False
Q9LTF2,0,1,0,False,False
O14112,0,1,0,False,False
O13614,0,1,0,False,False
P16181,0,1,0,False,False
O65569,0,1,0,False,False
P42733,0,1,0,False,False
P0CT73,0,1,0,False,False
P0A7R9,0,1,1,True,True
Q9SKZ3,0,1,0,False,False
O74322,0,1,0,False,False
Q03253,0,1,0,False,False
P59223,0,1,0,False,False
P0A7S9,0,1,0,True,True
P9WH61,0,1,0,False,False
P62278,0,1,1,False,False
P28189,0,1,0,False,False
Q9SIH0,0,1,0,False,False
Q9CAX6,0,1,0,False,False
P0CT56,0,1,0,False,False
P0CT57,0,1,0,False,False
P0AG59,0,1,0,True,True
P62264,0,1,0,False,False
P9WH59,0,1,0,False,False
P13471,0,1,1,False,False
Q08112,0,1,0,False,False
Q9FY66,0,1,0,False,False
Q9FY65,0,1,0,False,False
Q9FY64,0,1,0,False,False
Q9FIX6,0,1,0,False,False
Q9FML6,0,1,0,False,False
P62245,0,1,0,False,False
P62246,0,1,0,False,False
O94715,0,1,0,False,False
Q9UTQ6,0,1,0,False,False
P9WH55,0,1,0,False,False
Q9SK22,0,1,0,False,False
Q9M8X9,0,1,0,False,False
Q42340,0,1,0,False,False
Q9LTS6,0,1,0,False,False
P0CT65,0,1,0,False,False
P9WH53,0,1,0,False,False
P49205,0,1,0,False,False
Q9SJ36,0,1,0,False,False
Q9SQZ1,0,1,0,False,False
O42984,0,1,0,False,False
Q9P7J6,0,1,0,False,False
P04644,0,1,0,False,False
P9WH47,0,1,0,False,False
P0CT66,0,1,0,False,False
P0CT67,0,1,0,False,False
P0A7T7,0,1,1,True,True
P62271,0,1,1,False,False
Q9SGA6,0,1,0,False,False
Q9LF30,0,1,0,False,False
Q9FNP8,0,1,0,False,False
P58234,0,1,0,False,False
P79016,0,1,0,False,False
P0A7U3,0,1,0,True,True
P49200,0,1,0,False,False
Q9STY6,0,1,0,False,False
P0A7U7,0,1,1,True,True
P60868,0,1,0,False,False
O74893,0,1,0,False,False
Q9M337,0,1,0,False,False
Q3E902,0,1,0,False,False
Q8L8Y0,0,1,0,False,False
P68679,0,1,0,True,True
P05765,0,1,0,False,False
P0CT58,0,1,0,False,False
Q93VB8,0,1,0,False,False
Q9SF35,0,1,0,False,False
P49201,0,1,0,False,False
P0CT75,0,1,0,False,False
P0CT76,0,1,0,False,False
P49688,0,1,0,False,False
P62268,0,1,0,False,False
Q9SS17,0,1,0,False,False
Q8LC83,0,1,0,False,False
O13784,0,1,0,False,False
O59865,0,1,0,False,False
Q9SCM3,0,1,0,False,False
Q9SIK2,0,1,0,False,False
Q8GYL5,0,1,0,False,False
Q9T029,0,1,0,False,False
P79009,0,1,0,False,False
O74172,0,1,0,False,False
P49206,0,1,0,False,False
Q8LPJ7,0,1,0,False,False
Q9LYK9,0,1,0,False,False
Q9UT56,0,1,0,False,False
Q9UTG4,0,1,0,False,False
P62856,0,1,0,False,False
O64650,0,1,0,False,False
Q9M2F1,0,1,0,False,False
Q8L953,0,1,0,False,False
P62982,0,1,0,False,False
P0C016,0,1,0,False,False
P0C8R3,0,1,0,False,False
Q71TY3,0,1,0,False,False
O74330,0,1,0,False,False
Q9SR73,0,1,0,False,False
P34789,0,1,0,False,False
P0CT79,0,1,0,False,False
Q680P8,0,1,0,False,False
O74329,0,1,0,False,False
P0A7V0,0,1,1,True,True
O74892,0,1,0,False,False
P0CT62,0,1,0,False,False
P0CX33,0,1,0,True,True
P49689,0,1,0,False,False
O96269,0,1,1,True,True
P0CT63,0,1,0,False,False
Q9CAV0,0,1,0,False,False
Q09781,0,1,0,False,False
Q42262,0,1,0,False,False
O94438,0,1,0,False,False
P40910,0,1,0,False,False
Q5AS60,0,1,0,False,False
P97351,0,1,0,False,False
P90526,0,1,0,False,False
P0A7V3,0,1,0,True,True
P62908,0,1,1,False,False
O60128,0,1,0,False,False
Q93VH9,0,1,0,False,False
P49204,0,1,0,False,False
Q8VYK6,0,1,0,False,False
P87158,0,1,0,False,False
Q9USW5,0,1,0,False,False
Q9P4W9,0,1,0,False,False
P46299,0,1,1,False,False
P51427,0,1,0,False,False
O14277,0,1,0,False,False
Q9P3T6,0,1,0,False,False
Q54MA6,0,1,0,False,False
O48549,0,1,0,False,False
P05752,0,1,0,False,False
Q9C0Z7,0,1,0,False,False
P02358,0,1,1,True,True
P9WH31,0,1,0,False,False
Q9C514,0,1,0,False,False
Q9M885,0,1,0,False,False
Q8LD03,0,1,0,False,False
P62083,0,1,1,False,False
Q10101,0,1,0,False,False
Q93VG5,0,1,0,False,False
Q9FIF3,0,1,0,False,False
O14049,0,1,0,False,False
Q9P7B2,0,1,0,False,False
P62243,0,1,0,False,False
Q9LXG1,0,1,0,False,False
Q9FLF0,0,1,0,False,False
Q09757,0,1,0,False,False
O59675,0,1,0,False,False
P14132,0,1,0,False,False
P0A7X3,0,1,0,True,True
P9WH25,0,1,0,False,False
P29314,0,1,1,False,False
Q5SUV1,0,1,0,False,False
Q80T69,0,1,0,False,False
O74964,0,1,0,False,False
Q09948,0,1,0,False,False
O94522,0,1,0,False,False
Q9P7W8,0,1,0,False,False
O13845,0,1,1,False,False
P9WJ71,0,1,0,True,True
P0AEH1,0,1,1,True,True
Q9BU20,0,1,0,False,False
Q9H0K4,0,1,0,False,False
Q9USL7,0,1,0,False,False
P27048,0,1,1,False,False
P9WGW9,0,1,0,False,False
P9WGW7,0,1,0,False,False
P63163,0,1,0,False,False
Q09511,0,1,0,False,False
Q01656,0,1,0,False,False
Q10021,0,1,0,False,False
P26452,0,1,0,False,False
P14206,0,1,1,False,False
Q8IJD4,0,1,1,True,True
P0A766,0,1,0,False,False
P76182,0,1,0,False,False
P77179,0,1,0,False,False
P77285,0,1,0,False,False
Q9Y399,0,1,0,True,False
Q924T2,0,1,0,False,False
O42859,0,1,0,False,False
O13970,0,1,0,False,False
Q99N87,0,1,0,False,False
Q10234,0,1,0,False,False
P58064,0,1,0,False,False
Q9UT82,0,1,0,False,False
Q80X85,0,1,0,False,False
O13744,0,1,0,False,False
O74956,0,1,0,False,False
Q9D7N3,0,1,0,False,False
O14006,0,1,0,False,False
P42797,0,1,0,False,False
Q80ZK0,0,1,0,False,False
O60186,0,1,0,False,False
Q9DCA2,0,1,0,False,False
O35680,0,1,0,False,False
O14182,0,1,0,False,False
Q9CA19,0,1,0,False,False
Q9CR88,0,1,0,False,False
Q9DC71,0,1,0,False,False
Q9CPX7,0,1,0,False,False
Q9CQE3,0,1,0,False,False
Q9UUB0,0,1,0,False,False
Q99N85,0,1,0,False,False
Q99N84,0,1,0,False,False
Q8R2L5,0,1,0,False,False
O13882,0,1,0,False,False
P39697,0,1,0,False,False
Q9US30,0,1,0,False,False
P58059,0,1,0,False,False
Q8WZK1,0,1,0,False,False
Q9CXW2,0,1,0,False,False
Q8VE22,0,1,0,False,False
O59677,0,1,0,False,False
Q9CQV5,0,1,0,False,False
Q09705,0,1,0,False,False
O42911,0,1,0,False,False
O74379,0,1,0,False,False
Q80ZS3,0,1,0,False,False
Q8BK72,0,1,0,False,False
O14358,0,1,0,False,False
Q9CY16,0,1,0,False,False
O13602,0,1,0,False,False
Q9D0G0,0,1,0,False,False
Q61733,0,1,0,False,False
Q9D2R8,0,1,0,False,False
Q8BJZ4,0,1,0,False,False
Q9CQX8,0,1,0,False,False
Q8WWV3,0,1,0,True,True
O42855,0,1,0,False,False
P53047,0,1,0,False,False
Q8QZY4,0,1,1,False,False
O94644,0,1,0,False,False
O94690,0,1,0,False,False
O00442,0,1,1,False,False
P9WGW5,0,1,0,False,False
G5EBY0,0,1,0,False,False
O94667,0,1,0,False,False
Q8C6B2,0,1,1,False,False
Q9LTQ0,0,1,1,False,False
Q6IFY7,0,1,0,False,False
Q8K0T0,0,1,0,False,False
Q64548,0,1,0,False,False
O75298,0,1,0,False,False
Q4FZ76,0,1,0,False,False
Q9SS37,0,1,0,False,False
P76446,0,1,0,False,False
O42977,0,1,0,False,False
O13829,0,1,0,False,False
Q39244,0,1,0,False,False
O74968,0,1,0,False,False
D3ZCL3,0,1,1,False,False
Q9P794,0,1,0,False,False
Q9USX8,0,1,0,True,True
Q8H1S6,0,1,0,False,False
Q7LL14,0,1,0,True,True
Q96T51,0,1,0,True,True
Q96GQ5,0,1,0,False,False
Q8BG26,0,1,1,False,False
Q9CWX4,0,1,0,False,False
P60122,0,1,1,False,False
Q9GZH2,0,1,0,False,False
Q9WTM5,0,1,1,False,False
Q9XTU6,0,1,0,False,False
Q9VLV5,0,1,0,False,False
Q9USZ3,0,1,0,True,True
Q24297,0,1,0,False,False
O59734,0,1,0,True,True
O82221,0,1,0,False,False
Q9N4G9,0,1,0,False,False
O74966,0,1,0,True,True
P28701,0,1,1,False,False
Q9SJA6,0,1,0,False,False
P97816,0,1,0,False,False
P56565,0,1,0,False,False
P33764,0,1,0,True,True
P05942,0,1,1,False,False
P33763,0,1,1,True,True
P63084,0,1,0,False,False
Q98953,0,1,1,False,False
P50543,0,1,0,False,False
Q96FQ6,0,1,1,True,True
Q91061,0,1,1,False,False
Q9BXP2,0,1,1,False,False
Q9BZW2,0,1,0,False,False
Q8WWT9,0,1,1,False,False
Q86YT5,0,1,0,False,False
O76054,0,1,0,True,True
Q9UDX4,0,1,0,True,True
Q924V4,0,1,1,False,False
Q8BN82,0,1,0,False,False
P41438,0,1,0,False,False
Q99PL8,0,1,1,False,False
Q96BU1,0,1,1,False,False
Q9H228,0,1,0,False,False
Q61609,0,1,0,False,False
Q63488,0,1,0,False,False
Q8TCC7,0,1,1,False,False
A2ADF7,0,1,0,False,False
Q5SWT3,0,1,0,False,False
Q922G0,0,1,0,False,False
Q9D8K8,0,1,0,False,False
Q8BGP6,0,1,0,False,False
Q8BVN7,0,1,0,False,False
Q8R0Y8,0,1,0,False,False
A2A3V2,0,1,0,False,False
Q8BGF9,0,1,0,False,False
Q8CFJ7,0,1,0,False,False
Q9CQS4,0,1,0,False,False
Q6IS41,0,1,0,False,False
Q8BW66,0,1,0,False,False
Q5HZI9,0,1,0,False,False
Q924C9,0,1,0,False,False
P97849,0,1,0,False,False
Q5K4L6,0,1,0,False,False
Q9HAS3,0,1,1,False,False
Q9BZD2,0,1,1,False,False
Q7RTT9,0,1,1,False,False
O77592,0,1,0,False,False
Q922Q5,0,1,0,False,False
Q9NQQ7,0,1,0,False,False
Q8VE96,0,1,0,False,False
Q8TBE7,0,1,0,False,False
G3UVW3,0,1,0,False,False
Q6P5W5,0,1,1,False,False
Q8C145,0,1,0,False,False
Q92504,0,1,0,False,False
Q8BWY7,0,1,1,False,False
Q504Y0,0,1,0,False,False
Q96JW4,0,1,1,False,False
Q7Z3Q1,0,1,0,False,False
P61620,0,1,1,False,False
Q9SMP2,0,1,0,False,False
P48066,0,1,0,False,False
Q9NSD5,0,1,0,False,False
O13900,0,1,0,False,False
Q9UUI3,0,1,0,False,False
P0DJI9,0,1,0,False,False
P35542,0,1,0,False,False
Q9EP69,0,1,0,False,False
Q9USI4,0,1,0,False,False
Q7XZU1,0,1,0,False,False
Q96328,0,1,0,False,False
Q96E40,0,1,0,False,False
Q7TPM5,0,1,1,False,False
Q8VY78,0,1,1,False,False
Q20733,0,1,0,False,False
Q03615,0,1,0,False,False
P76136,0,1,0,False,False
Q14151,0,1,1,False,False
Q9NXZ1,0,1,0,False,False
Q9LK36,0,1,0,False,False
B5DFN2,0,1,0,False,False
Q68FL4,0,1,0,False,False
P83783,0,1,0,False,False
O13639,0,1,0,False,False
P48383,0,1,1,False,False
Q8BGH2,0,1,0,False,False
Q10478,0,1,0,False,False
Q5U680,0,1,0,False,False
Q9NSI8,0,1,1,True,True
Q03400,0,1,0,False,False
O59706,0,1,0,False,False
Q9P7L8,0,1,0,False,False
Q9SZ69,0,1,0,True,True
P0AGH3,0,1,0,False,False
Q86UD0,0,1,0,False,False
P0AGH5,0,1,0,False,False
Q5N942,0,1,0,False,False
Q6NUJ1,0,1,0,False,False
O04834,0,1,0,False,False
Q559R0,0,1,0,False,False
Q9NR31,0,1,0,True,True
Q9QVY3,0,1,0,True,True
Q99LB7,0,1,0,False,False
Q9BW04,0,1,0,False,False
Q80UK7,0,1,0,False,False
Q6NRG6,0,1,0,False,False
O60183,0,1,0,False,False
Q42538,0,1,0,False,False
Q9UPW6,0,1,0,True,True
O35874,0,1,0,False,False
Q9US33,0,1,0,False,False
O64538,0,1,0,False,False
Q9C7Q1,0,1,0,False,False
Q9SGU2,0,1,0,False,False
Q9H4B6,0,1,0,True,True
Q86KZ5,0,1,0,False,False
Q13228,0,1,0,False,False
Q9SK39,0,1,0,True,True
Q6UWP8,0,1,0,False,False
Q8CIT9,0,1,0,False,False
Q9ZUF6,0,1,0,False,False
Q9SA75,0,1,0,False,False
Q9MAP7,0,1,0,False,False
Q8GUK4,0,1,0,False,False
Q9SVT4,0,1,0,False,False
F4IG09,0,1,0,False,False
Q9LLL8,0,1,0,False,False
P67811,0,1,0,False,False
P67812,0,1,0,False,False
P13679,0,1,0,False,False
Q9BY50,0,1,0,False,False
Q9SRI1,0,1,0,False,False
O64740,0,1,0,False,False
O94672,0,1,0,False,False
Q9D662,0,1,0,False,False
Q2M3M2,0,1,0,False,False
A0PJK1,0,1,0,False,False
Q8WWX8,0,1,0,False,False
Q1EHB4,0,1,0,False,False
P79088,0,1,0,False,False
P60467,0,1,0,True,True
Q9CQS8,0,1,0,False,False
O43002,0,1,0,False,False
Q09827,0,1,0,False,False
P31648,0,1,0,False,False
P48057,0,1,0,False,False
Q9XT49,0,1,0,False,False
F4IIZ9,0,1,0,False,False
P03633,0,1,0,True,True
P13848,0,1,0,True,True
Q9SKT3,0,1,0,False,False
Q8H5X5,0,1,0,False,False
Q9M5P2,0,1,0,False,False
Q9C6X2,0,1,0,False,False
Q9ET20,0,1,0,False,False
Q9JKE3,0,1,0,False,False
O14369,0,1,0,False,False
P03877,0,1,0,False,False
Q9GLG4,0,1,0,False,False
O35314,0,1,0,False,False
P10362,0,1,0,False,False
P47868,0,1,0,False,False
Q9P0W5,0,1,0,False,False
Q8BMD8,0,1,0,False,False
Q6KCM7,0,1,0,False,False
P41890,0,1,0,False,False
Q7M730,0,1,0,False,False
P57086,0,1,0,False,False
Q9BWG6,0,1,0,False,False
P38072,0,1,0,False,False
Q9BYC2,0,1,0,False,False
Q09450,0,1,0,False,False
Q54JD9,0,1,0,False,False
O81009,0,1,0,False,False
Q8L7B2,0,1,0,False,False
Q9ZQQ0,0,1,0,False,False
Q949Q7,0,1,0,False,False
Q0WPR4,0,1,0,False,False
Q9FH05,0,1,0,False,False
Q93Y09,0,1,0,False,False
Q8VY01,0,1,0,False,False
P32826,0,1,0,False,False
Q9M9Q6,0,1,0,False,False
Q8LGI2,0,1,0,False,False
Q8NBX0,0,1,0,False,False
Q8R127,0,1,0,False,False
O88745,0,1,0,False,False
Q9SID0,0,1,0,False,False
Q9LNE3,0,1,0,False,False
Q9C524,0,1,0,False,False
Q12765,0,1,0,False,False
Q96FV2,0,1,0,False,False
Q9HGM4,0,1,0,False,False
Q9NQ36,0,1,0,False,False
P53189,0,1,0,False,False
Q5MJP5,0,1,0,False,False
P84646,0,1,0,True,True
P08900,0,1,0,True,True
P60215,0,1,0,False,False
Q38885,0,1,0,False,False
Q55GS2,0,1,0,False,False
F4IQV7,0,1,0,False,False
Q9EQC5,0,1,0,False,False
O81833,0,1,0,False,False
O81905,0,1,0,False,False
Q9NVU7,0,1,0,False,False
Q10342,0,1,0,False,False
P0AAD6,0,1,0,False,False
Q9H190,0,1,0,False,False
Q9SD22,0,1,0,False,False
Q9ESP1,0,1,0,False,False
P0DKI0,0,1,0,False,False
Q6ZH92,0,1,0,False,False
P0DKI1,0,1,0,False,False
Q84VK7,0,1,0,False,False
O74882,0,1,0,False,False
Q942X4,0,1,0,False,False
Q0JDA2,0,1,0,False,False
Q941A6,0,1,0,False,False
Q6ZCC4,0,1,0,False,False
Q9C5E8,0,1,0,False,False
Q3E870,0,1,0,False,False
Q6H611,0,1,0,False,False
Q0DF13,0,1,0,False,False
Q5VS45,0,1,0,False,False
Q9SKE0,0,1,0,False,False
Q09508,0,1,0,False,False
Q8K2B3,0,1,0,False,False
Q6ZDY8,0,1,0,False,False
Q9UTJ7,0,1,0,False,False
Q8LBZ7,0,1,0,False,False
Q9S827,0,1,0,False,False
Q8LB02,0,1,0,False,False
Q6H4G3,0,1,0,False,False
Q9FJP9,0,1,0,False,False
Q09545,0,1,0,False,False
Q9CQA3,0,1,0,False,False
Q007T0,0,1,0,True,True
P21911,0,1,0,False,False
Q9US02,0,1,0,False,False
Q10440,0,1,0,False,False
Q9P7Y2,0,1,0,False,False
P9WGT5,0,1,0,False,False
Q8RXK2,0,1,0,False,False
Q9P7K6,0,1,0,False,False
O14179,0,1,0,False,False
O95810,0,1,0,False,False
Q9UTB6,0,1,0,False,False
Q96GA7,0,1,0,True,True
Q8R238,0,1,0,False,False
Q8X1T0,0,1,0,False,False
Q9UTE3,0,1,0,True,True
Q96T21,0,1,0,False,False
O74323,0,1,0,False,False
Q5B563,0,1,0,False,False
O94319,0,1,0,False,False
Q9P7Q4,0,1,0,False,False
Q9SZ77,0,1,0,False,False
O94590,0,1,0,False,False
O42852,0,1,0,False,False
Q94AU2,0,1,0,False,False
Q5BGR9,0,1,0,False,False
Q9UUI5,0,1,0,False,False
O13930,0,1,0,False,False
O14266,0,1,0,False,False
Q9Y7T6,0,1,0,False,False
O94598,0,1,0,False,False
Q5AI21,0,1,0,False,False
O13787,0,1,0,False,False
Q9HGN7,0,1,0,False,False
O94407,0,1,0,False,False
Q9UUA4,0,1,0,False,False
O14085,0,1,0,False,False
Q10491,0,1,0,False,False
P95257,0,1,0,True,True
O23342,0,1,0,False,False
P0AG93,0,1,0,True,True
P09683,0,1,0,False,False
P25014,0,1,0,False,False
Q93VR9,0,1,0,False,False
Q10099,0,1,0,False,False
O13858,0,1,0,False,False
Q9VMV6,0,1,0,False,False
O42236,0,1,0,False,False
Q90663,0,1,0,False,False
O42237,0,1,0,False,False
O15041,0,1,0,False,False
Q9NS98,0,1,0,False,False
Q62179,0,1,0,False,False
Q9Z123,0,1,0,False,False
Q7LKV3,0,1,0,False,False
Q8TFH7,0,1,0,False,False
O74908,0,1,0,False,False
Q8IYM1,0,1,0,False,False
Q9DE33,0,1,0,False,False
P9WGJ5,0,1,0,False,False
Q15019,0,1,0,True,True
Q9WU34,0,1,0,False,False
Q9Z2Q6,0,1,0,False,False
Q9R1T4,0,1,0,False,False
Q9WVC0,0,1,0,False,False
Q8CHH9,0,1,0,False,False
B0BNF1,0,1,0,False,False
Q9LT69,0,1,0,False,False
Q54UH8,0,1,0,False,False
P87228,0,1,0,False,False
P9WGJ3,0,1,0,False,False
P0AGB0,0,1,0,False,False
P78330,0,1,0,True,True
Q5M819,0,1,0,False,False
Q9NRX5,0,1,0,False,False
Q7TNK0,0,1,0,False,False
Q96SA4,0,1,0,False,False
Q13530,0,1,0,False,False
Q9QZI9,0,1,0,False,False
Q86VE9,0,1,0,False,False
Q8BHJ6,0,1,0,False,False
O82796,0,1,0,False,False
P23721,0,1,0,True,True
Q9Y617,0,1,0,True,False
P9WQ73,0,1,0,True,True
Q10349,0,1,0,False,False
Q9VEW2,0,1,0,False,False
Q9EPB5,0,1,0,False,False
Q94AG2,0,1,0,True,True
Q9XIC7,0,1,0,True,True
Q9SKG5,0,1,0,False,False
Q9Y6X1,0,1,0,False,False
P50454,0,1,0,False,False
P19324,0,1,0,False,False
Q9Y6P5,0,1,0,False,False
P58004,0,1,0,True,True
P58005,0,1,0,False,False
Q8N4B1,0,1,0,True,True
Q6ICB4,0,1,0,False,False
O74738,0,1,0,False,False
O74405,0,1,0,False,False
Q22795,0,1,0,False,False
Q9Y7R4,0,1,0,False,False
G5EEU2,0,1,0,False,False
O14026,0,1,0,False,False
P46995,0,1,0,True,True
Q10362,0,1,0,False,False
P36124,0,1,0,True,True
O74467,0,1,0,False,False
P38890,0,1,0,False,False
O94256,0,1,0,False,False
Q9Y7Q6,0,1,0,True,True
O14135,0,1,0,False,False
Q9USK2,0,1,0,False,False
P31675,0,1,0,False,False
Q96T68,0,1,0,True,True
P33026,0,1,0,False,False
P31436,0,1,0,False,False
Q86TU7,0,1,0,True,True
Q91WC0,0,1,0,False,False
Q8TBK2,0,1,0,True,True
Q8WTS6,0,1,0,True,True
Q8NE22,0,1,0,False,False
P0DME0,0,1,0,False,False
Q53H47,0,1,0,True,True
Q01105,0,1,0,True,False
Q9EQU5,0,1,0,False,False
P10733,0,1,0,True,True
Q9UTE0,0,1,0,False,False
Q99287,0,1,0,False,False
Q7TSK2,0,1,0,False,False
Q15637,0,1,0,True,True
Q64213,0,1,0,False,False
P24940,0,1,0,False,False
Q15459,0,1,0,True,True
Q15428,0,1,0,True,False
Q62203,0,1,0,False,False
Q6AXT8,0,1,0,False,False
Q12874,0,1,0,True,True
P49955,0,1,0,True,False
Q13435,0,1,0,True,True
Q15427,0,1,0,True,True
Q9VHI4,0,1,0,False,False
Q9BWJ5,0,1,0,True,True
Q9VRV7,0,1,0,False,False
Q9Y3B4,0,1,0,True,True
P59708,0,1,0,False,False
O59670,0,1,0,False,False
P53953,0,1,0,False,False
P38810,0,1,0,False,False
O14229,0,1,0,True,True
O60174,0,1,0,False,False
O13650,0,1,0,False,False
Q12507,0,1,0,False,False
Q8LAS8,0,1,0,False,False
P40363,0,1,0,True,True
F4JLE5,0,1,0,False,False
Q9USM3,0,1,0,False,False
Q06168,0,1,0,False,False
F4HP88,0,1,0,False,False
P47008,0,1,0,False,False
F4JVA6,0,1,0,False,False
O13652,0,1,0,False,False
Q12369,0,1,0,True,True
P35735,0,1,0,False,False
P20134,0,1,0,False,False
Q5AK51,0,1,0,False,False
Q9UTH8,0,1,0,False,False
P32432,0,1,0,False,False
O14259,0,1,0,False,False
Q8IWL1,0,1,0,False,False
P23246,0,1,0,True,True
Q8VIJ6,0,1,0,False,False
Q86XK3,0,1,0,False,False
Q8BP27,0,1,0,False,False
Q9USV1,0,1,0,True,True
Q93Y07,0,1,0,False,False
O19116,0,1,0,False,False
Q8N474,0,1,0,False,False
Q863H1,0,1,0,False,False
Q96HF1,0,1,0,False,False
P97299,0,1,0,False,False
Q92765,0,1,0,False,False
Q6FHJ7,0,1,0,False,False
Q9JLS4,0,1,0,False,False
Q5T4F7,0,1,0,False,False
Q09730,0,1,0,False,False
P43682,0,1,0,False,False
O95562,0,1,0,False,False
Q9P6K1,0,1,0,False,False
P38166,0,1,0,False,False
Q8IWL2,0,1,0,False,False
P0C7M3,0,1,0,False,False
P08427,0,1,0,True,True
P35247,0,1,0,True,True
P50404,0,1,0,False,False
P35248,0,1,0,False,False
Q9H9B4,0,1,0,False,False
Q99JR1,0,1,0,False,False
Q925N2,0,1,0,False,False
Q9BWM7,0,1,0,False,False
Q91V61,0,1,0,False,False
Q9JHY2,0,1,0,False,False
A8E7G5,0,1,0,False,False
Q6P4A7,0,1,0,False,False
Q925N1,0,1,0,False,False
Q925N0,0,1,0,False,False
Q8CFD0,0,1,0,False,False
Q4F883,0,1,0,True,True
Q3TUA9,0,1,0,True,True
O95968,0,1,0,False,False
O95969,0,1,0,False,False
Q9LS48,0,1,0,False,False
O75556,0,1,0,False,False
P02780,0,1,0,False,False
Q96QR1,0,1,0,False,False
Q96PL1,0,1,0,False,False
Q920H1,0,1,0,False,False
Q56YA5,0,1,0,False,False
Q16586,0,1,0,False,False
P82350,0,1,0,False,False
Q16585,0,1,0,False,False
P82349,0,1,0,False,False
P39365,0,1,0,False,False
Q92629,0,1,0,False,False
P82347,0,1,0,False,False
O43556,0,1,0,False,False
O70258,0,1,0,False,False
Q13326,0,1,0,False,False
P82348,0,1,0,False,False
Q96LD1,0,1,0,False,False
Q8BX51,0,1,0,False,False
O13971,0,1,0,False,False
Q06132,0,1,0,False,False
P33335,0,1,0,False,False
Q9VVR6,0,1,0,False,False
Q5FC18,0,1,0,False,False
Q03067,0,1,0,True,True
Q96ES7,0,1,0,True,True
P0C606,0,1,0,False,False
Q9USW9,0,1,0,False,False
P25554,0,1,0,True,True
O94397,0,1,0,False,False
P53165,0,1,0,True,True
Q9ZVJ5,0,1,0,False,False
P18431,0,1,0,False,False
Q9BQI5,0,1,0,True,True
Q8VD37,0,1,0,False,False
P0DJJ3,0,1,0,False,False
Q2PJ68,0,1,0,False,False
O00141,0,1,0,True,True
Q06226,0,1,0,False,False
Q9HBY8,0,1,0,False,False
Q96BR1,0,1,0,True,True
Q9ERE3,0,1,0,True,True
Q9Y7Y1,0,1,0,False,False
Q99720,0,1,0,True,True
O55242,0,1,0,False,False
Q9R0C9,0,1,0,False,False
P40561,0,1,0,False,False
Q24141,0,1,0,False,False
Q5FBB7,0,1,0,True,True
Q9CXH7,0,1,0,False,False
Q9P7A0,0,1,0,False,False
Q08490,0,1,0,False,False
O13734,0,1,0,False,False
O95470,0,1,0,True,True
Q9C509,0,1,0,False,False
Q05567,0,1,0,True,True
Q9BX95,0,1,0,False,False
Q9JI99,0,1,0,False,False
Q8IWX5,0,1,0,False,False
Q66WT5,0,1,0,False,False
A7VLV1,0,1,0,False,False
Q9LDX1,0,1,0,False,False
Q96HU1,0,1,0,False,False
Q8VCZ6,0,1,0,True,True
Q9SUR9,0,1,0,True,True
Q9SUT5,0,1,0,False,False
Q9Y2Z0,0,1,0,True,True
Q0JL44,0,1,0,False,False
Q08446,0,1,0,True,True
O13797,0,1,0,False,False
Q12118,0,1,0,True,True
O43765,0,1,0,True,True
Q54VG4,0,1,0,False,False
O60880,0,1,0,True,True
O14796,0,1,0,True,True
Q9NP31,0,1,0,False,False
Q9H788,0,1,0,False,False
Q9D7V1,0,1,0,False,False
Q9NRF2,0,1,0,True,True
Q91ZM2,0,1,0,True,True
O14492,0,1,0,True,True
Q9JID9,0,1,0,True,True
Q9UQQ2,0,1,0,False,False
Q8JZW5,0,1,0,False,False
Q5HYK7,0,1,0,False,False
A4FU49,0,1,0,False,False
Q9P0V3,0,1,0,False,False
P55822,0,1,0,False,False
Q99961,0,1,0,False,False
Q99962,0,1,0,True,True
O35179,0,1,0,True,True
Q8T390,0,1,0,False,False
Q99963,0,1,0,True,True
Q62421,0,1,0,False,False
O35180,0,1,0,False,False
B1V8A0,0,1,0,False,False
Q96B97,0,1,0,True,True
Q8R550,0,1,0,True,True
O75368,0,1,0,True,True
Q9UJC5,0,1,0,True,True
Q9H299,0,1,0,True,True
Q9C865,0,1,0,False,False
Q8VWF1,0,1,0,False,False
Q7Z6J0,0,1,0,False,False
Q8TEC5,0,1,0,False,False
Q96HL8,0,1,0,True,True
P33085,0,1,0,False,False
Q24145,0,1,0,False,False
P04278,0,1,0,True,True
P08689,0,1,0,False,False
